Index	ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Poisson-statistic	P-value	CorrectedP-value	IsEnriched
4450	ENCFF073UWB	HepG2	KLF9	MCF7	37.30907084370689	0.0	0.0	1
4451	ENCFF074XQR	HepG2	ARNT	MCF7	4.629544849272256	3.682330271120629e-08	3.5413794904738286e-07	1
4452	ENCFF075BRS	K562	GTF2F1	MCF7	32.621112462031995	0.0	0.0	1
4453	ENCFF075OIT	K562	ARNT	MCF7	22.281448691690414	0.0	0.0	1
4454	ENCFF075TIU	MCF-7	TAF1	MCF7	47.65254109132117	0.0	0.0	1
4455	ENCFF076ESL	HepG2	HIVEP1	MCF7	51.731643615267316	0.0	0.0	1
4456	ENCFF076GSK	K562	MITF	MCF7	34.828363342662676	0.0	0.0	1
4457	ENCFF076WTT	HepG2	TBX3	MCF7	39.48203049206021	0.0	0.0	1
4458	ENCFF078ATH	HepG2	ZNF778	MCF7	28.363595954592817	0.0	0.0	1
4459	ENCFF079EGS	K562	ZBTB5	MCF7	15.871864519525023	0.0	0.0	1
4460	ENCFF079ERC	K562	CSDE1	MCF7	11.382963887278171	0.0	0.0	1
4461	ENCFF079KQG	HepG2	ZNF768	MCF7	55.72173814382816	0.0	0.0	1
4462	ENCFF079MYL	A549	ZSCAN20	MCF7	26.825712809698906	0.0	0.0	1
4463	ENCFF079UOJ	HepG2	JUN	MCF7	32.80613176711407	0.0	0.0	1
4464	ENCFF080KWE	K562	ZNF311	MCF7	21.364675682000335	0.0	0.0	1
4465	ENCFF080TIX	HepG2	RBAK	MCF7	24.15694683092882	0.0	0.0	1
4466	ENCFF082DOH	K562	CBFA2T3	MCF7	39.45580821705384	0.0	0.0	1
4467	ENCFF084BUP	K562	SMAD1	MCF7	40.68887810149662	0.0	0.0	1
4468	ENCFF086TAD	K562	ATF4	MCF7	35.6342572714873	0.0	0.0	1
4469	ENCFF086ZTC	HepG2	MAZ	MCF7	52.40466754955668	0.0	0.0	1
4470	ENCFF088YXY	HepG2	RFX1	MCF7	20.47064571699375	0.0	0.0	1
4471	ENCFF089XCL	HepG2	RELA	MCF7	34.60213817854104	0.0	0.0	1
4472	ENCFF090CEP	MCF-7	E2F4	MCF7	11.795812324565826	0.0	0.0	1
4473	ENCFF091NQE	MCF-7	ELF1	MCF7	73.5051831797014	0.0	0.0	1
4474	ENCFF091TCH	K562	RBM15	MCF7	9.55331680278685	0.0	0.0	1
4475	ENCFF092DLN	K562	RBM14	MCF7	22.446630224390343	0.0	0.0	1
4476	ENCFF093AZT	HepG2	MTA3	MCF7	11.038239878995915	0.0	0.0	1
4477	ENCFF096AYV	K562	ZNF518B	MCF7	9.225921517546347	0.0	0.0	1
4478	ENCFF096EUR	HepG2	PPARGC1A	MCF7	4.149461628523134	3.7874443582865547e-07	3.6236039018646885e-06	1
4479	ENCFF096JXF	MCF-7	E2F8	MCF7	20.428781059710893	0.0	0.0	1
4480	ENCFF099OSI	K562	HMG20B	MCF7	14.789789370333727	0.0	0.0	1
4481	ENCFF099RDJ	K562	PKNOX1	MCF7	52.92167718262585	0.0	0.0	1
4482	ENCFF099SDO	HepG2	ZFX	MCF7	76.79828513233562	0.0	0.0	1
4483	ENCFF101DBG	K562	TAL1	MCF7	25.40909126841794	0.0	0.0	1
4484	ENCFF101SEZ	K562	SRF	MCF7	27.60788533244402	0.0	0.0	1
4485	ENCFF102ZOU	HepG2	CHD2	MCF7	36.84693207800697	0.0	0.0	1
4486	ENCFF102ZUM	HepG2	THRB	MCF7	41.10151905452921	0.0	0.0	1
4487	ENCFF103YZQ	K562	GABPB2	MCF7	15.132693357932336	0.0	0.0	1
4488	ENCFF104XLA	HepG2	ZNF234	MCF7	31.074130561510447	0.0	0.0	1
4489	ENCFF105VCL	HepG2	SIN3B	MCF7	34.480894415753774	0.0	0.0	1
4490	ENCFF106ECV	K562	ESRRB	MCF7	12.377903245062228	0.0	0.0	1
4491	ENCFF107EWI	A549	REST	MCF7	57.62152692637735	0.0	0.0	1
4492	ENCFF108LBD	HepG2	SMAD7	MCF7	65.7998397874907	0.0	0.0	1
4493	ENCFF108PPK	HepG2	ZNF510	MCF7	41.89147275645507	0.0	0.0	1
4494	ENCFF109ADF	A549	FOXF2	MCF7	39.90548748293539	0.0	0.0	1
4495	ENCFF110GDP	K562	ZNF282	MCF7	37.113708985378196	0.0	0.0	1
4496	ENCFF110HVI	K562	TRIM25	MCF7	22.418506437655388	0.0	0.0	1
4497	ENCFF110MJW	HepG2	SIN3A	MCF7	58.0475687798942	0.0	0.0	1
4498	ENCFF110OZO	A549	SP1	MCF7	81.08708671497318	0.0	0.0	1
4499	ENCFF112JVK	MCF-7	FOXA1	MCF7	58.605321957270625	0.0	0.0	1
4500	ENCFF113LBV	K562	KAT8	MCF7	15.394897922522315	0.0	0.0	1
4501	ENCFF114SGL	HepG2	TOPORS	MCF7	44.696715966189096	0.0	0.0	1
4502	ENCFF115ENN	HepG2	ZNF576	MCF7	28.516461412924137	0.0	0.0	1
4503	ENCFF115KRO	MCF-7	E2F1	MCF7	78.5211331538279	0.0	0.0	1
4504	ENCFF115WXJ	MCF-7	NONO	MCF7	18.2354079299263	0.0	0.0	1
4505	ENCFF117XRE	K562	ZMYM3	MCF7	23.219504661749216	0.0	0.0	1
4506	ENCFF118GMS	K562	CREB3L1	MCF7	51.44487997736755	0.0	0.0	1
4507	ENCFF119AHD	K562	MAFF	MCF7	26.710076288231498	0.0	0.0	1
4508	ENCFF119UOZ	HepG2	ZNF232	MCF7	49.21572350703817	0.0	0.0	1
4509	ENCFF120BVS	HepG2	ZNF221	MCF7	57.65037723010777	0.0	0.0	1
4510	ENCFF122FTW	K562	STAT5B	MCF7	4.109997960838167	1.6796579657065607e-06	1.6024187504517942e-05	1
4511	ENCFF123EUU	K562	IRF1	MCF7	41.558022662222164	0.0	0.0	1
4512	ENCFF123FQW	HepG2	HNF4G	MCF7	41.423762911102735	0.0	0.0	1
4513	ENCFF123IHX	K562	CAMTA2	MCF7	21.189867080637065	0.0	0.0	1
4514	ENCFF124FTW	K562	BCOR	MCF7	43.9340655627533	0.0	0.0	1
4515	ENCFF124KCE	K562	ZBTB43	MCF7	29.304354973283473	0.0	0.0	1
4516	ENCFF124UUN	HepG2	KLF12	MCF7	48.32701710975189	0.0	0.0	1
4517	ENCFF125ABN	HepG2	NR2F1	MCF7	35.22824502158697	0.0	0.0	1
4518	ENCFF125GZU	K562	SOX6	MCF7	52.52541947967626	0.0	0.0	1
4519	ENCFF125JED	A549	FOXA1	MCF7	58.00069373783413	0.0	0.0	1
4520	ENCFF127ZZG	HepG2	NFIB	MCF7	14.665546317256906	0.0	0.0	1
4521	ENCFF128AZO	HepG2	TEAD1	MCF7	60.60323129421273	0.0	0.0	1
4522	ENCFF128YWS	K562	MLX	MCF7	19.56536085433356	0.0	0.0	1
4523	ENCFF129FEV	A549	MAFK	MCF7	37.106983997268166	0.0	0.0	1
4524	ENCFF129SBX	HepG2	HCFC1	MCF7	35.447130069907956	0.0	0.0	1
4525	ENCFF130JVF	K562	BRD4	MCF7	41.27258064149645	0.0	0.0	1
4526	ENCFF130LVT	HepG2	NFE2L2	MCF7	24.547085374038566	0.0	0.0	1
4527	ENCFF130OKL	HepG2	ZNF217	MCF7	58.55174236286125	0.0	0.0	1
4528	ENCFF130WQT	K562	PHTF2	MCF7	15.823240569438237	0.0	0.0	1
4529	ENCFF130ZHU	HepG2	ZNF557	MCF7	37.78435491629723	0.0	0.0	1
4530	ENCFF131TYZ	MCF-7	SRF	MCF7	52.47593890045383	0.0	0.0	1
4531	ENCFF132AJP	HepG2	MLX	MCF7	44.66103685499202	0.0	0.0	1
4532	ENCFF132DPY	K562	ZBTB40	MCF7	15.09161042108578	0.0	0.0	1
4533	ENCFF132RKR	HepG2	KAT2B	MCF7	10.520694851830207	0.0	0.0	1
4534	ENCFF133TSU	K562	ELF1	MCF7	52.608287585918966	0.0	0.0	1
4535	ENCFF133VHU	HepG2	HDAC1	MCF7	51.30790567202006	0.0	0.0	1
4536	ENCFF133ZSB	A549	FOSB	MCF7	35.760306234016625	0.0	0.0	1
4537	ENCFF134HBP	K562	U2AF2	MCF7	-1.0	0.5492767170123668	1.0	0
4538	ENCFF135VAJ	HepG2	ZNF33B	MCF7	41.59128738218815	0.0	0.0	1
4539	ENCFF137JHO	A549	ZFP36	MCF7	21.695548862764507	0.0	0.0	1
4540	ENCFF137OGC	K562	XRCC3	MCF7	4.109997960838167	1.6796579657065607e-06	1.6024187504517942e-05	1
4541	ENCFF137QEJ	HepG2	ZSCAN21	MCF7	53.596065966854326	0.0	0.0	1
4542	ENCFF137ZTF	HepG2	POLR2AphosphoS5	MCF7	60.17995206968807	0.0	0.0	1
4543	ENCFF139FEW	HepG2	ZFHX3	MCF7	29.96196334948044	0.0	0.0	1
4544	ENCFF139FMU	K562	HCFC1	MCF7	46.18847128369288	0.0	0.0	1
4545	ENCFF139XIZ	HepG2	FUBP1	MCF7	27.33012713572183	0.0	0.0	1
4546	ENCFF140PUO	HepG2	MAX	MCF7	47.697863280298584	0.0	0.0	1
4547	ENCFF141CBF	MCF-7	TSC22D1	MCF7	33.183791914735316	0.0	0.0	1
4548	ENCFF141FYD	HepG2	RFX5	MCF7	34.00315054936903	0.0	0.0	1
4549	ENCFF141HPL	K562	ZFP30	MCF7	9.163041517479607	0.0	0.0	1
4550	ENCFF141IMM	HepG2	IRF9	MCF7	52.63377406483489	0.0	0.0	1
4551	ENCFF141UZG	HepG2	ZNF543	MCF7	51.322690511776635	0.0	0.0	1
4552	ENCFF142CUN	HepG2	ZNF496	MCF7	5.099019513592785	5.159809160180723e-11	5.000006047875282e-10	1
4553	ENCFF142EQZ	K562	STAT2	MCF7	18.90108965056861	0.0	0.0	1
4554	ENCFF142MJD	K562	AFF4	MCF7	48.97491829706997	0.0	0.0	1
4555	ENCFF142NAV	MCF-7	NFXL1	MCF7	14.440273936337823	0.0	0.0	1
4556	ENCFF142ZTD	K562	KLF10	MCF7	11.90195299062484	0.0	0.0	1
4557	ENCFF143MEF	K562	ILK	MCF7	6.569747708303494	1.2788226105066793e-14	1.2498429046583187e-13	1
4558	ENCFF143QCD	HepG2	ZNF749	MCF7	43.43350543656421	0.0	0.0	1
4559	ENCFF144OPN	MCF-7	HES1	MCF7	21.115921017887384	0.0	0.0	1
4560	ENCFF144ZLB	K562	TSHZ1	MCF7	14.240255536979646	0.0	0.0	1
4561	ENCFF146GZZ	K562	ZBTB33	MCF7	20.19151947316576	0.0	0.0	1
4562	ENCFF147IAH	K562	MCM2	MCF7	5.385164807134505	4.463587966657044e-12	4.336329361320221e-11	1
4563	ENCFF148RPN	HepG2	ZBTB24	MCF7	14.700242860402152	0.0	0.0	1
4564	ENCFF148YMC	K562	SMARCE1	MCF7	49.931344028640034	0.0	0.0	1
4565	ENCFF149QHA	HepG2	ZBTB3	MCF7	38.52432710987824	0.0	0.0	1
4566	ENCFF150NHK	HepG2	SMARCC2	MCF7	16.72288194153236	0.0	0.0	1
4567	ENCFF150PTQ	MCF-7	RFX1	MCF7	54.72917211891671	0.0	0.0	1
4568	ENCFF154DSR	HepG2	ZSCAN5A	MCF7	42.573976728385986	0.0	0.0	1
4569	ENCFF154IVU	K562	BHLHE40	MCF7	54.37721880678084	0.0	0.0	1
4570	ENCFF154VTV	HepG2	GATA4	MCF7	42.62022017149804	0.0	0.0	1
4571	ENCFF155CEQ	HepG2	RAD21	MCF7	66.34763670843029	0.0	0.0	1
4572	ENCFF155LGO	A549	CEBPB	MCF7	36.91188211833204	0.0	0.0	1
4573	ENCFF155NXO	HepG2	ZNF704	MCF7	43.27420811038619	0.0	0.0	1
4574	ENCFF156EZP	K562	ZNF655	MCF7	9.42048909979843	0.0	0.0	1
4575	ENCFF156GHD	K562	CC2D1A	MCF7	50.97268031147482	0.0	0.0	1
4576	ENCFF156UNQ	HepG2	HMG20A	MCF7	46.469319830035325	0.0	0.0	1
4577	ENCFF158BJH	HepG2	GATAD2A	MCF7	73.07775257443768	0.0	0.0	1
4578	ENCFF158YBV	MCF-7	GABPA	MCF7	26.795410757216604	0.0	0.0	1
4579	ENCFF159END	K562	ZNF717	MCF7	16.23113151018229	0.0	0.0	1
4580	ENCFF160KBR	MCF-7	RCOR1	MCF7	48.39204810318309	0.0	0.0	1
4581	ENCFF160TJG	MCF-7	ZBTB40	MCF7	42.49846717864089	0.0	0.0	1
4582	ENCFF161TZL	HepG2	JARID2	MCF7	32.049787122925444	0.0	0.0	1
4583	ENCFF162UZN	HepG2	ADNP	MCF7	26.260355815978105	0.0	0.0	1
4584	ENCFF162YBD	HepG2	PROX1	MCF7	50.82927439541267	0.0	0.0	1
4585	ENCFF163LGN	HepG2	FOXP4	MCF7	61.03805619922054	0.0	0.0	1
4586	ENCFF164JZB	HepG2	RFX3	MCF7	27.234358467920845	0.0	0.0	1
4587	ENCFF165EYN	HepG2	HBP1	MCF7	48.16166530478129	0.0	0.0	1
4588	ENCFF165IYE	HepG2	PAWR	MCF7	26.893939073694465	0.0	0.0	1
4589	ENCFF165JQS	K562	ZNF778	MCF7	3.9680388523417727	7.453473040547138e-07	7.120869941010678e-06	1
4590	ENCFF165MOD	HepG2	ARID2	MCF7	43.722135233499785	0.0	0.0	1
4591	ENCFF166QJY	HepG2	NFYA	MCF7	51.621132461810404	0.0	0.0	1
4592	ENCFF167CQF	K562	EP400	MCF7	63.75808133025932	0.0	0.0	1
4593	ENCFF169AWH	K562	ZNF134	MCF7	22.781411034828295	0.0	0.0	1
4594	ENCFF169BSN	A549	HDAC2	MCF7	18.72910004847893	0.0	0.0	1
4595	ENCFF169MAE	K562	NFIC	MCF7	53.74196499126684	0.0	0.0	1
4596	ENCFF169QCM	A549	ELF1	MCF7	51.20616110865836	0.0	0.0	1
4597	ENCFF169QYL	K562	ZNF165	MCF7	20.269401837463104	0.0	0.0	1
4598	ENCFF170GIQ	HepG2	ZNF652	MCF7	37.95703243651006	0.0	0.0	1
4599	ENCFF171NEU	K562	SP1	MCF7	34.76805679760692	0.0	0.0	1
4600	ENCFF171VVS	HepG2	GTF2F1	MCF7	37.734851694773944	0.0	0.0	1
4601	ENCFF172LIW	HepG2	ATF7-NPFF	MCF7	50.91845776697445	0.0	0.0	1
4602	ENCFF173QUY	K562	E2F5	MCF7	29.67223168281177	0.0	0.0	1
4603	ENCFF174JHS	HepG2	PATZ1	MCF7	70.55423263592276	0.0	0.0	1
4604	ENCFF175FFY	HepG2	POGZ	MCF7	60.250693331020315	0.0	0.0	1
4605	ENCFF176MDV	K562	SAFB2	MCF7	1.2645155816789044	0.09555323225838123	0.8950147872692418	0
4606	ENCFF179LFO	HepG2	SNAI1	MCF7	41.66948381539235	0.0	0.0	1
4607	ENCFF179WDI	A549	RFX5	MCF7	36.00035017287584	0.0	0.0	1
4608	ENCFF180KAV	K562	HEY1	MCF7	19.885223554043073	0.0	0.0	1
4609	ENCFF180WMP	HepG2	ZBTB37	MCF7	32.809655922729114	0.0	0.0	1
4610	ENCFF180XUM	K562	ZNF3	MCF7	17.66987162878945	0.0	0.0	1
4611	ENCFF180XXZ	MCF-7	MTA2	MCF7	11.73363441478391	0.0	0.0	1
4612	ENCFF182FNR	HepG2	SAP130	MCF7	85.81344285416763	0.0	0.0	1
4613	ENCFF184PHK	MCF-7	CUX1	MCF7	49.19710087096822	0.0	0.0	1
4614	ENCFF185KMK	K562	HMGXB4	MCF7	37.11016760848722	0.0	0.0	1
4615	ENCFF185UUT	MCF-7	ESR1	MCF7	64.80047948652083	0.0	0.0	1
4616	ENCFF186RPU	HepG2	ZNF225	MCF7	42.55933356849287	0.0	0.0	1
4617	ENCFF187BVL	K562	STAT5A	MCF7	27.045167592081487	0.0	0.0	1
4618	ENCFF187WJM	HepG2	ATM	MCF7	7.323053319377565	2.7111968525716234e-19	2.6815587777457473e-18	1
4619	ENCFF188PLS	K562	MECOM	MCF7	25.024557397631025	0.0	0.0	1
4620	ENCFF189OHQ	K562	EHMT2	MCF7	28.516119069061016	0.0	0.0	1
4621	ENCFF189PKJ	HepG2	ZNF883	MCF7	48.87093586817234	0.0	0.0	1
4622	ENCFF189UXQ	HepG2	TOE1	MCF7	12.951600798513063	0.0	0.0	1
4623	ENCFF190LEQ	HepG2	GZF1	MCF7	38.34268177908362	0.0	0.0	1
4624	ENCFF191NVV	HepG2	ETS1	MCF7	37.06520560722404	0.0	0.0	1
4625	ENCFF192ASP	K562	ATF2	MCF7	31.4726514148845	0.0	0.0	1
4626	ENCFF192BPQ	MCF-7	ZBTB1	MCF7	9.753082391267245	0.0	0.0	1
4627	ENCFF192MEM	K562	ZNF175	MCF7	41.30167083477473	0.0	0.0	1
4628	ENCFF193BGB	K562	ZNF397	MCF7	21.503374474177704	0.0	0.0	1
4629	ENCFF195YGC	K562	AFF1	MCF7	45.22904547284905	0.0	0.0	1
4630	ENCFF195YPT	HepG2	ZBED5	MCF7	27.49359136466272	0.0	0.0	1
4631	ENCFF197CVM	MCF-7	ZNF217	MCF7	86.20496343415239	0.0	0.0	1
4632	ENCFF197SXI	K562	FOXA3	MCF7	38.328791040971666	0.0	0.0	1
4633	ENCFF197YSM	HepG2	KAT8	MCF7	70.07562337122572	0.0	0.0	1
4634	ENCFF198GZQ	HepG2	TBP	MCF7	54.78029357856017	0.0	0.0	1
4635	ENCFF198NGY	K562	ELK3	MCF7	13.238381073120687	0.0	0.0	1
4636	ENCFF198OOM	HepG2	SPEN	MCF7	61.83984104132688	0.0	0.0	1
4637	ENCFF199CQK	K562	TAF7	MCF7	43.27826373645784	0.0	0.0	1
4638	ENCFF199GFU	K562	NR2C1	MCF7	43.4991015233335	0.0	0.0	1
4639	ENCFF199NUD	HepG2	KAT7	MCF7	51.55858792679184	0.0	0.0	1
4640	ENCFF200SDQ	HepG2	REST	MCF7	4.916419343380154	1.9415338626039656e-08	1.8682228220139828e-07	1
4641	ENCFF201DBE	A549	RARB	MCF7	34.380476492583455	0.0	0.0	1
4642	ENCFF202WIO	HepG2	PHF8	MCF7	34.74182796954112	0.0	0.0	1
4643	ENCFF206BGR	K562	ATF1	MCF7	38.55865392688987	0.0	0.0	1
4644	ENCFF206KPV	HepG2	SMAD3	MCF7	56.37618084879069	0.0	0.0	1
4645	ENCFF206LMB	K562	THAP12	MCF7	40.7085110807858	0.0	0.0	1
4646	ENCFF207MLR	K562	ZNF408	MCF7	5.0572425860470585	6.391706218003479e-10	6.180334275452535e-09	1
4647	ENCFF207XCM	K562	ZNF140	MCF7	7.996202625954389	1.1242369076352406e-22	1.119387590015589e-21	1
4648	ENCFF208OME	K562	ZNF700	MCF7	14.665546317256906	0.0	0.0	1
4649	ENCFF209DVO	K562	ZBTB2	MCF7	43.18659557156445	0.0	0.0	1
4650	ENCFF209MHH	HepG2	CERS6	MCF7	20.544707177339763	0.0	0.0	1
4651	ENCFF209WPT	K562	TEAD2	MCF7	21.806466846173272	0.0	0.0	1
4652	ENCFF209ZVL	A549	HES2	MCF7	22.708929518686567	0.0	0.0	1
4653	ENCFF211TTD	K562	NONO	MCF7	30.523484092398444	0.0	0.0	1
4654	ENCFF214ICQ	MCF-7	ESRRA	MCF7	43.17358996599157	0.0	0.0	1
4655	ENCFF214SNH	K562	TEAD1	MCF7	51.73570543498545	0.0	0.0	1
4656	ENCFF215FJJ	HepG2	ZNF841	MCF7	24.853603288058025	0.0	0.0	1
4657	ENCFF215JWS	K562	PHF21A	MCF7	33.10526540100505	0.0	0.0	1
4658	ENCFF215KQQ	A549	POLR2AphosphoS2	MCF7	20.3776000594149	0.0	0.0	1
4659	ENCFF215UIS	HepG2	ZNF660	MCF7	16.60136734472136	0.0	0.0	1
4660	ENCFF216ISR	HepG2	NR1H2	MCF7	26.432671036784406	0.0	0.0	1
4661	ENCFF216JWP	HepG2	ZNF710	MCF7	53.47052476959649	0.0	0.0	1
4662	ENCFF216KLB	HepG2	ZFP91	MCF7	75.16058648354141	0.0	0.0	1
4663	ENCFF216VXG	HepG2	ZNF580	MCF7	58.99969751121017	0.0	0.0	1
4664	ENCFF217LXF	K562	SMARCB1	MCF7	13.428431043287466	0.0	0.0	1
4665	ENCFF217MBF	K562	SRSF7	MCF7	4.722471835943383	2.0093404101361837e-09	1.939391376543469e-08	1
4666	ENCFF217STG	HepG2	EEA1	MCF7	37.31061828994582	0.0	0.0	1
4667	ENCFF217XUD	HepG2	GABPB1	MCF7	73.02900420158831	0.0	0.0	1
4668	ENCFF219NIA	K562	ZNF740	MCF7	32.58666199173874	0.0	0.0	1
4669	ENCFF220RUS	MCF-7	SIN3A	MCF7	80.91241390903144	0.0	0.0	1
4670	ENCFF221TRR	K562	E2F4	MCF7	28.761225093638995	0.0	0.0	1
4671	ENCFF222FLQ	HepG2	SSRP1	MCF7	39.280544168188214	0.0	0.0	1
4672	ENCFF222VDW	MCF-7	FOXK2	MCF7	11.571831009534176	0.0	0.0	1
4673	ENCFF223BRJ	MCF-7	ZNF579	MCF7	57.16439748198216	0.0	0.0	1
4674	ENCFF224RFJ	HepG2	ZFP62	MCF7	16.663142602426294	0.0	0.0	1
4675	ENCFF225FXI	MCF-7	KLF9	MCF7	53.59850449886144	0.0	0.0	1
4676	ENCFF227RXB	HepG2	TRIM24	MCF7	17.792395090174317	0.0	0.0	1
4677	ENCFF228CDD	A549	TCF12	MCF7	71.2953947852832	0.0	0.0	1
4678	ENCFF229WDE	HepG2	ZMYM4	MCF7	67.62141147148932	0.0	0.0	1
4679	ENCFF230DZT	K562	ZC3H8	MCF7	17.782477371229056	0.0	0.0	1
4680	ENCFF230KZH	HepG2	ZNF775	MCF7	29.437683873277308	0.0	0.0	1
4681	ENCFF230OBH	HepG2	ASH2L	MCF7	72.27412283873119	0.0	0.0	1
4682	ENCFF230YBC	HepG2	ZNF3	MCF7	29.707216342530458	0.0	0.0	1
4683	ENCFF233BHX	HepG2	NRL	MCF7	51.67543303864751	0.0	0.0	1
4684	ENCFF233OIC	HepG2	ZNF512	MCF7	26.199360850962545	0.0	0.0	1
4685	ENCFF233ZOX	HepG2	ZNF292	MCF7	51.4540310354349	0.0	0.0	1
4686	ENCFF236CPT	HepG2	ZNF367	MCF7	29.406398905710887	0.0	0.0	1
4687	ENCFF237AST	HepG2	ZNF33A	MCF7	31.256033672324797	0.0	0.0	1
4688	ENCFF238QAG	MCF-7	TRIM22	MCF7	67.30104974301055	0.0	0.0	1
4689	ENCFF238XIA	K562	TGIF2	MCF7	23.657205588649937	0.0	0.0	1
4690	ENCFF239GSE	HepG2	SMARCE1	MCF7	8.921598291830756	0.0	0.0	1
4691	ENCFF239IMY	HepG2	MYC	MCF7	66.12482570174103	0.0	0.0	1
4692	ENCFF239LRW	HepG2	SUZ12	MCF7	18.125623657895524	0.0	0.0	1
4693	ENCFF240ZHW	MCF-7	CEBPB	MCF7	63.5233750855081	0.0	0.0	1
4694	ENCFF241YGM	HepG2	MATR3	MCF7	8.975648304855431	0.0	0.0	1
4695	ENCFF242AOL	K562	ZEB2	MCF7	45.60946812098818	0.0	0.0	1
4696	ENCFF243JXS	HepG2	SMAD1	MCF7	44.311298829207914	0.0	0.0	1
4697	ENCFF245JPK	K562	OTX1	MCF7	36.0842384832509	0.0	0.0	1
4698	ENCFF245TLY	HepG2	FLYWCH1	MCF7	25.060715178573925	0.0	0.0	1
4699	ENCFF245XOL	HepG2	E2F4	MCF7	56.51133893297557	0.0	0.0	1
4700	ENCFF247VVK	MCF-7	YBX1	MCF7	10.19982529090719	0.0	0.0	1
4701	ENCFF249NCB	HepG2	PREB	MCF7	20.3004302567107	0.0	0.0	1
4702	ENCFF249WHV	HepG2	ZNF571	MCF7	31.736675318106272	0.0	0.0	1
4703	ENCFF250DNU	HepG2	CEBPZ	MCF7	8.344817224871973	4.3770913542340633e-26	4.384288628639124e-25	1
4704	ENCFF251TUO	HepG2	FOXA3	MCF7	66.78163155464419	0.0	0.0	1
4705	ENCFF252CVY	HepG2	PAF1	MCF7	22.18393865154298	0.0	0.0	1
4706	ENCFF253UAF	K562	ZNF280B	MCF7	8.251774895680008	2.7866420297275786e-23	2.7803066852898546e-22	1
4707	ENCFF254ZSQ	HepG2	CSRNP2	MCF7	17.83014268823797	0.0	0.0	1
4708	ENCFF255HEF	K562	ZNF407	MCF7	22.897413037485265	0.0	0.0	1
4709	ENCFF255QEY	HepG2	ZNF616	MCF7	37.792550050781585	0.0	0.0	1
4710	ENCFF257BGF	HepG2	KLF16	MCF7	66.7868583665747	0.0	0.0	1
4711	ENCFF257CCO	HepG2	NFYB	MCF7	45.12904708914821	0.0	0.0	1
4712	ENCFF257JVF	HepG2	MNT	MCF7	38.952314581300996	0.0	0.0	1
4713	ENCFF257NOX	K562	SIN3B	MCF7	38.02191236880249	0.0	0.0	1
4714	ENCFF258GDS	K562	BRCA1	MCF7	0.3831766590624942	0.3581205222556252	1.0	0
4715	ENCFF258MNE	HepG2	ARID4A	MCF7	74.91158518278024	0.0	0.0	1
4716	ENCFF258PLH	K562	FOS	MCF7	30.838753032650768	0.0	0.0	1
4717	ENCFF258VTL	MCF-7	ZNF24	MCF7	51.7087045975032	0.0	0.0	1
4718	ENCFF258XBJ	K562	CBX2	MCF7	1.2622937190235035	0.09793609941427024	0.9171739243255074	0
4719	ENCFF259PTV	HepG2	ZNF570	MCF7	24.218586007365104	0.0	0.0	1
4720	ENCFF259UJN	HepG2	ZNF549	MCF7	18.660016033338053	0.0	0.0	1
4721	ENCFF260APL	HepG2	FOXK2	MCF7	33.765633139331726	0.0	0.0	1
4722	ENCFF260FYO	HepG2	CEBPA	MCF7	57.303680672259695	0.0	0.0	1
4723	ENCFF261DZR	MCF-7	ATF7	MCF7	47.237611077973966	0.0	0.0	1
4724	ENCFF261NJZ	HepG2	ZNF460	MCF7	31.073929660772816	0.0	0.0	1
4725	ENCFF262CSX	HepG2	ZNF713	MCF7	32.1946443544616	0.0	0.0	1
4726	ENCFF264GAF	HepG2	HLF	MCF7	36.28848537236133	0.0	0.0	1
4727	ENCFF265KKE	K562	NELFE	MCF7	12.101843007525158	0.0	0.0	1
4728	ENCFF265MQC	K562	ZNF324	MCF7	19.473702438906287	0.0	0.0	1
4729	ENCFF265QIF	HepG2	ZNF670	MCF7	48.72248739575244	0.0	0.0	1
4730	ENCFF266MUT	K562	LCOR	MCF7	51.86639013003478	0.0	0.0	1
4731	ENCFF266YHW	K562	MAX	MCF7	57.17896899892747	0.0	0.0	1
4732	ENCFF267ADR	HepG2	RERE	MCF7	38.93643539900536	0.0	0.0	1
4733	ENCFF267OGF	K562	SMARCA4	MCF7	51.75875819164106	0.0	0.0	1
4734	ENCFF269PAM	K562	TFAM	MCF7	-2.4494897427831783	0.9902830462796738	1.0	0
4735	ENCFF270ONC	HepG2	GLYR1	MCF7	53.955931242633675	0.0	0.0	1
4736	ENCFF270TMW	K562	ZC3H4	MCF7	28.880342061953847	0.0	0.0	1
4737	ENCFF270TSN	K562	ARID3B	MCF7	17.709496169097083	0.0	0.0	1
4738	ENCFF272IPH	HepG2	ZNF337	MCF7	39.725160109141086	0.0	0.0	1
4739	ENCFF273KIA	K562	JUND	MCF7	55.07379333691488	0.0	0.0	1
4740	ENCFF278BHW	A549	JUNB	MCF7	53.93724212011542	0.0	0.0	1
4741	ENCFF278CIM	HepG2	TSC22D2	MCF7	43.889399905524776	0.0	0.0	1
4742	ENCFF280AIK	K562	MTA3	MCF7	59.04753650283056	0.0	0.0	1
4743	ENCFF281CNU	MCF-7	ZNF574	MCF7	30.68951976322293	0.0	0.0	1
4744	ENCFF282KHW	K562	MCM5	MCF7	2.10883457570302	0.01127998608444589	0.1060638211277601	0
4745	ENCFF283FBB	MCF-7	MSX2	MCF7	56.54074945767873	0.0	0.0	1
